City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
279,Raudeberg,NO,61.9875,5.1352,52.2,81,14,5.99,few clouds
280,Hovd,MN,48.0056,91.6419,36.91,48,88,9.46,overcast clouds
281,Tungor,RU,53.3808,142.9564,23.85,72,92,5.93,overcast clouds
282,Nelidovo,RU,56.2211,32.7774,44.08,74,1,9.33,clear sky
283,High Level,CA,58.5169,-117.136,17.71,93,1,2.3,clear sky
284,Saint George,US,37.1041,-113.5841,70.36,55,1,1.01,clear sky
285,George,ZA,-33.963,22.4617,74.75,57,0,4.61,clear sky
286,Balikpapan,ID,-1.2675,116.8289,76.55,90,64,5.59,broken clouds
287,Inhambane,MZ,-23.865,35.3833,71.65,77,38,6.02,scattered clouds
288,Saposoa,PE,-6.934,-76.7716,88.41,44,91,3.36,overcast clouds
289,Sola,VU,-13.8833,167.55,80.24,76,26,13.27,scattered clouds
290,Mackay,AU,-21.15,149.2,75.69,83,23,16.26,few clouds
291,Waipawa,NZ,-41.4122,175.5153,52.45,87,69,6.6,broken clouds
292,Fortuna,US,40.5982,-124.1573,56.35,74,40,4.0,scattered clouds
293,Shingu,JP,33.7333,135.9833,59.58,89,31,5.66,scattered clouds
294,Chateaubelair,VC,13.2833,-61.25,85.28,74,40,8.05,scattered clouds
295,Vila Franca Do Campo,PT,37.7167,-25.4333,75.2,87,100,15.01,overcast clouds
296,Elat,IL,29.5581,34.9482,78.96,41,71,1.74,broken clouds
297,Padang,ID,-0.9492,100.3543,75.25,94,100,4.97,heavy intensity rain
298,Bathsheba,BB,13.2167,-59.5167,84.81,74,40,18.41,scattered clouds
299,Fort Saint James,CA,54.4333,-124.25,25.38,73,8,1.61,clear sky
300,Adrar,MR,20.5022,-10.0711,94.06,11,37,8.57,scattered clouds
301,Ishigaki,JP,24.3448,124.1572,76.93,68,81,17.05,broken clouds
302,Kulykivka,UA,51.3735,31.6466,47.41,66,0,7.96,clear sky
303,Banda Aceh,ID,5.5577,95.3222,79.25,82,97,0.87,overcast clouds
304,Antioquia,CO,7.0,-75.5,59.88,91,54,2.95,broken clouds
305,Muroto,JP,33.2833,134.15,65.75,70,1,6.46,clear sky
306,Saint-Francois,FR,46.4154,3.9054,67.48,61,0,13.8,clear sky
307,New Ulm,US,44.3125,-94.4605,43.54,73,1,12.66,clear sky
308,Ca Mau,VN,9.1769,105.15,77.18,92,66,4.16,broken clouds
309,Seoul,KR,37.5683,126.9778,56.64,93,75,3.44,mist
310,Pangody,RU,65.85,74.4859,1.9,98,93,9.66,overcast clouds
311,Necochea,AR,-38.5473,-58.7368,54.99,71,100,13.2,overcast clouds
312,Teya,RU,60.3778,92.6267,21.16,92,100,2.19,overcast clouds
313,Shache,CN,38.4167,77.2406,50.83,28,100,1.45,overcast clouds
314,Glens Falls,US,43.3095,-73.644,59.22,95,90,1.99,light rain
315,Sai Buri,TH,6.7013,101.6168,78.21,84,100,1.23,overcast clouds
316,Hithadhoo,MV,-0.6,73.0833,82.18,74,100,18.77,overcast clouds
317,Yar-Sale,RU,66.8333,70.8333,3.52,92,27,6.2,scattered clouds
318,Eston,CA,51.1501,-108.7514,23.13,53,0,10.76,clear sky
319,Lianzhou,CN,24.7811,112.3825,62.87,97,100,2.08,light rain
320,Bowen,AU,-20.0167,148.2333,78.73,81,43,15.17,scattered clouds
321,Deputatskiy,RU,69.3,139.9,-12.1,86,38,3.02,scattered clouds
322,Senanga,ZM,-16.1167,23.2667,89.44,30,61,8.79,broken clouds
323,Portland,US,45.5234,-122.6762,53.55,54,75,11.01,broken clouds
324,Clyde River,CA,70.4692,-68.5914,21.43,86,75,14.97,light snow
325,La Ciotat,FR,43.1748,5.6045,66.09,83,23,22.75,few clouds
326,Shenjiamen,CN,29.9576,122.298,65.77,64,100,7.85,overcast clouds
327,Mahon,ES,39.8885,4.2658,72.16,73,0,6.91,clear sky
328,Buk,PL,52.3553,16.5196,58.8,60,52,8.88,broken clouds
329,Puerto Narino,CO,-3.7703,-70.3831,87.75,53,99,0.49,overcast clouds
330,Turlock,US,37.4947,-120.8466,60.53,82,40,5.75,scattered clouds
331,General Roca,AR,-39.0333,-67.5833,57.61,35,97,12.28,overcast clouds
332,Mitsamiouli,KM,-11.3847,43.2844,79.41,78,2,8.97,clear sky
333,Pandhana,IN,21.7,76.2167,68.16,49,26,3.53,scattered clouds
334,Havoysund,NO,70.9963,24.6622,35.83,81,79,16.2,broken clouds
335,Sao Felix Do Xingu,BR,-6.6447,-51.995,89.6,50,45,2.93,light rain
336,Vila Velha,BR,-20.3297,-40.2925,73.35,94,90,12.66,mist
337,Santa Isabel,BR,-23.3156,-46.2214,72.66,79,100,2.1,light rain
338,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,83.12,60,52,9.6,broken clouds
339,Anloga,GH,5.7947,0.8973,82.94,76,92,11.45,light rain
340,Sobolevo,RU,54.4299,31.8996,43.61,74,0,10.47,clear sky
341,Asau,RO,46.4333,26.4,47.95,73,0,1.57,clear sky
342,Bacungan,PH,9.9106,118.7022,79.45,83,69,3.4,broken clouds
343,Saint-Joseph,RE,-21.3667,55.6167,73.78,77,15,7.09,few clouds
344,Beisfjord,NO,68.3751,17.5988,45.25,88,100,11.1,overcast clouds
345,Honiara,SB,-9.4333,159.95,77.81,87,68,5.95,broken clouds
346,Torbay,CA,47.6666,-52.7314,48.27,84,40,11.5,scattered clouds
